"book_id","authors","original_publication_year","title","language_code","small_image_url","price","description"
4014,L.M. Montgomery,1923,"Emily of New Moon (Emily, #1)",eng,https://images.gr-assets.com/books/1327883976s/3562.jpg,21.89,"From the author of Anne of Green Gables, the first book of the beloved Emily trilogy—recently seen on Netflix’s hit show Russian Doll! Emily Starr never knew what it was to be lonely—until her beloved father died. Now Emily's an orphan, and her snobbish relatives are taking her to live with them at New Moon Farm. Although she's sure she'll never be happy there, Emily deals with her stern aunt Elizabeth and her malicious classmates by using her quick wit and holding her head high. In this first volume of the celebrated Emily trilogy, Lucy Maud Montgomery draws a more realistic portrait of a young orphan girl's life on early twentieth-century Prince Edward Island. Along with Emily Climbs and Emily’s Quest, Emily of New Moon insightfully portrays the beauty and anguish of growing up."
4015,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925,Heart of a Dog,eng,https://images.gr-assets.com/books/1457906509s/113205.jpg,11.91,
4016,John Gardner,1970,Grendel,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,10.75,
4017,Bernard Cornwell,2005,"The Pale Horseman (The Saxon Stories, #2)",en-US,https://images.gr-assets.com/books/1421710510s/68528.jpg,9.94,
4018,James Gleick,1987,Chaos: Making a New Science,eng,https://images.gr-assets.com/books/1327941595s/64582.jpg,9.29,"This poetic narrative discusses the creative life of a 9th century Indian stonecarver who is drafted at an early age to spend his entire life working on the thousands of statues that fill the niches of an Indonesian temple. Exploring the muse-artist relationship as few works of fiction have done, this novel is an intensely political work-a parable that pits the blind cruelty of a feudal ruler against the creative expression of a single slave."
4019,"Kurt Busiek, Alex Ross",1993,Marvels,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24.7,"Follows thirty-five years of Marvel superhero action from the perspective of Phil Sheldon, a newspaper photographer who witnessed some of the more spectacular battles and events."
4020,Dave Eggers,2012,A Hologram for the King,eng,https://images.gr-assets.com/books/1337179987s/13722902.jpg,12.39,"In August in Rio Seco, California, the ground is too hard to bury a body. But Glorette Picard is dead, and across the canal, out in the orange groves, they’ll gather shovels and pickaxes and soak the dirt until they can lay her coffin down. First, someone needs to find her son Victor, who memorizes SAT words to avoid the guys selling rock, and someone needs to tell her uncle Enrique, who will be the one to hunt down her killer, and someone needs to brush out her perfect crown of hair and paint her cracked toenails. As the residents of this dry-creek town prepare to bury their own, it becomes clear that Glorette’s life and death are deeply entangled with the dark history of the city and the untouchable beauty that, finally, killed her."
4021,"Jay Asher, Carolyn Mackler",2011,The Future of Us,en-US,https://images.gr-assets.com/books/1366214559s/10959277.jpg,19.02,"Receiving her first computer and an America Online CD-ROM in 1996, student Emma and her best friend, Josh, log on and discover themselves on Facebook, 15 years in the future, and learn astonishing things about their adult selves. Co-written by the award-winning author of Tangled and the best-selling author of Thirteen Reasons Why."
4022,James Patterson,2008,"Cross Country (Alex Cross, #14)",eng,https://images.gr-assets.com/books/1344270626s/1713912.jpg,14.78,
4023,Kristen Ashley,2008,"Rock Chick (Rock Chick, #1)",en-GB,https://images.gr-assets.com/books/1266750153s/6538757.jpg,23.79,
4024,Suzanne Young,2013,"The Program (The Program, #1)",eng,https://images.gr-assets.com/books/1344986164s/11366397.jpg,16.76,"When suicide becomes a worldwide epidemic, the only known cure is The Program, a treatment in which painful memories are erased, a fate worse than death to 17-year-old Sloane, who knows that The Program will steal memories of her dead brother and boyfriend."
4025,Michael Connelly,2002,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20.99,
4026,Peter F. Hamilton,2005,Judas Unchained,eng,https://images.gr-assets.com/books/1316501189s/45244.jpg,13.27,"WALL STREET JOURNAL BESTSELLER • “An interstellar suspense thriller . . . sweeping in scope and emotional range.”—San Antonio Express-News In the star-spanning civilization known as the Intersolar Commonwealth, twenty-three planets have fallen victim to the Prime, a technologically advanced alien species genetically hardwired to exterminate all other forms of life. But the Prime is not the only threat. The Starflyer, an alien with mind-control abilities impossible to detect or resist, has secretly infiltrated the Commonwealth and is sabotaging the war effort. Is the Starflyer an ally of the Prime, or has it orchestrated a fight to the death between the two species for its own advantage? Caught between two deadly enemies, the fractious Commonwealth must unite as never before. This will be humanity’s finest hour—or its last gasp. Praise for Judas Unchained, the sequel to Pandora’s Star “Bristles with the energy of golden age SF, but the style and characterizations are polished and modern.”—SF Site “You’re in for quite a ride.”—The Santa Fe New Mexican “The reader is left breathless in amazement.”—SFRevu"
4027,Alexander McCall Smith,2001,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",eng,https://images.gr-assets.com/books/1379303019s/7035.jpg,19.77,
4028,Jennifer Echols,2009,Going Too Far,en-US,https://images.gr-assets.com/books/1276962788s/4570679.jpg,21.7,"One of the darkest periods in American military history began on June 25, 1950, when hordes of North Korean troops stormed across the 38th Parallel into South Korea. The Communists' blitzkrieg-style invasion came less than five years after the end of World War II, when the United States had owned the world's mightiest war machine, but it caught a carved-down, ill-equipped U.S. Army woefully unready. The Darkest Summer is the dramatic story of the first three months of the Korean War, captured through author interviews with dozens of surviving U.S. veterans, as it has never been told before. Seldom have American forces faced so grave a challenge or has faith in their ability to halt the enemy sunk lower. During July, the tank-led invaders advanced almost at will, slapping outmanned, outgunned American and South Korean troops with defeat after defeat. By August, the defenders were bottled up in a shallow perimeter around the port of Pusan at the southeastern tip of Korea and perilously close to being driven into the sea. Then a miraculous reversal began taking shape. A small ""Fire Brigade"" of Marines reached Pusan to reinforce the U.S. Eighth Army and try to stabilize the front. At the time, the axes of Washington budget cutters were threatening the Marine Corps -- whose ranks were painfully thin -- with extinction. But in brutal, weeks-long combat, portrayed here in Band of Brothers fashion through the eyes and emotions of men who endured this darkest summer, the Marines managed to stop the enemy for the first time. General Douglas MacArthur's brilliantly executed amphibious strike far behind enemy lines at the port of Inchon -- also led by the Marines -- along with the Eighth Army's breakout from Pusan, broke the back of the North Korean Army, saved South Korea from Communist takeover, and rescued the Marines from extinction. The men who fought there disproved forever the idea that hellish fighting in mud, blood, and chaos was obsolete in the nuclear age. The Darkest Summer reveals how one ninety-day period changed the course of modern history. But unfortunately, the Korean ""police action"" didn't end there. MacArthur's reckless advance to the Yalu River and China's entry into the war resulted in U.S. forces meeting disaster that winter in the icy wastes of North Korea, forfeiting many of their earlier gains and bogging down in a long, unnecessary stalemate. The Darkest Summer opens a unique and revealing window on this all-but-forgotten war. A narrative studded with gripping eyewitness accounts, it focuses on the three fateful months when the Korean War's most decisive battles were fought and the Americans who fought them went -- however briefly -- from the depths of despair to the exultation of total conquest."
4029,Philipp Meyer,2012,The Son,eng,https://images.gr-assets.com/books/1355349098s/16240761.jpg,12.87,
4030,Sherrilyn Kenyon,2007,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)",en-US,https://images.gr-assets.com/books/1437696622s/84132.jpg,15.89,"Simone Dubois, a medical examiner with the unique power to read the minds of the wrongfully dead, is surprised to find herself helping Dream-Hunter Xypher, who has one month as a human to redeem himself or face eternal damnation."
4031,"Christopher Moore, Oliver Wyman",1997,Island of the Sequined Love Nun,en-GB,https://images.gr-assets.com/books/1168444146s/33455.jpg,13.23,"The town psychiatrist has decided to switch everybody in Pine Cove, California, from their normal antidepressants to placebos, so naturally—well, to be accurate, artificially—business is booming at the local blues bar. Trouble is, those lonely slide-guitar notes have also attracted a colossal sea beast named Steve with, shall we say, a thing for explosive oil tanker trucks. Suddenly, morose Pine Cove turns libidinous and is hit by a mysterious crime wave, and a beleaguered constable has to fight off his own gonzo appetites to find out what's wrong and what, if anything, to do about it."
4260,Brian Tracy,2001,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,en-US,https://images.gr-assets.com/books/1328854785s/95887.jpg,11.94,
4032,Bryn Greenwood,2016,All the Ugly and Wonderful Things,eng,https://images.gr-assets.com/books/1500552983s/26114135.jpg,16.44,"""Struggling to raise her little brother Donal, eight-year-old Wavy is the only responsible adult around. Obsessed with the constellations, she finds peace in the starry night sky above the fields behind her house, until one night her star-gazing causes an accident. After witnessing his motorcycle wreck, she forms an unusual friendship with one of her father's thugs, Kellen, a tattooed ex-con with a heart of gold. By the time Wavy is a teenager, her relationship with Kellen is the only tender thing in a brutal world of addicts and debauchery""--"
