order_id,order_date,order_amount,order_quantity,client_type
2399,2022-10-19 01:18:15.965321776,93.6,3,corporate
2400,2022-10-19 04:13:02.660886964,97.2,2,individual
2401,2022-10-19 07:07:49.356452152,83.7,4,corporate
2402,2022-10-19 10:02:36.052017340,90.9,2,corporate
2403,2022-10-19 12:57:22.747582528,82.8,3,individual
2404,2022-10-19 15:52:09.443147716,83.7,2,corporate
2405,2022-10-19 18:46:56.138712904,93.6,2,corporate
2406,2022-10-19 21:41:42.834278092,88.2,2,corporate
2407,2022-10-20 00:36:29.529843280,90.9,2,corporate
2408,2022-10-20 03:31:16.225408472,92.7,1,individual
2409,2022-10-20 06:26:02.920973660,95.4,4,individual
2410,2022-10-20 09:20:49.616538848,93.6,3,corporate
2411,2022-10-20 12:15:36.312104036,86.4,1,individual
2412,2022-10-20 15:10:23.007669224,83.7,3,individual
2413,2022-10-20 18:05:09.703234412,81.9,2,corporate
2414,2022-10-20 20:59:56.398799600,93.6,4,individual
2415,2022-10-20 23:54:43.094364788,93.6,2,corporate
2416,2022-10-21 02:49:29.789929976,88.2,2,individual
2417,2022-10-21 05:44:16.485495164,82.8,2,individual
2418,2022-10-21 08:39:03.181060356,86.4,3,corporate
2419,2022-10-21 11:33:49.876625544,81.0,2,corporate
2420,2022-10-21 14:28:36.572190732,81.9,4,corporate
2421,2022-10-21 17:23:23.267755920,90.9,2,corporate
2422,2022-10-21 20:18:09.963321108,96.3,2,corporate
2423,2022-10-21 23:12:56.658886296,89.1,1,corporate
2424,2022-10-22 02:07:43.354451484,82.8,1,corporate
2425,2022-10-22 05:02:30.050016672,95.4,1,corporate
2426,2022-10-22 07:57:16.745581860,97.2,4,corporate
2427,2022-10-22 10:52:03.441147048,93.6,1,individual
2428,2022-10-22 13:46:50.136712240,88.2,1,corporate
2429,2022-10-22 16:41:36.832277428,83.7,2,individual
2430,2022-10-22 19:36:23.527842616,90.0,2,individual
2431,2022-10-22 22:31:10.223407804,84.6,1,individual
2432,2022-10-23 01:25:56.918972992,81.0,2,corporate
2433,2022-10-23 04:20:43.614538180,87.3,1,individual
2434,2022-10-23 07:15:30.310103368,96.3,4,individual
2435,2022-10-23 10:10:17.005668556,86.4,3,individual
2436,2022-10-23 13:05:03.701233744,94.5,2,individual
2437,2022-10-23 15:59:50.396798932,87.3,3,individual
2438,2022-10-23 18:54:37.092364124,86.4,2,corporate
2439,2022-10-23 21:49:23.787929312,94.5,1,individual
2440,2022-10-24 00:44:10.483494500,85.5,4,corporate
2441,2022-10-24 03:38:57.179059688,81.0,4,individual
2442,2022-10-24 06:33:43.874624876,84.6,4,corporate
2443,2022-10-24 09:28:30.570190064,84.6,3,individual
2444,2022-10-24 12:23:17.265755252,84.6,3,individual
2445,2022-10-24 15:18:03.961320440,96.3,2,corporate
2446,2022-10-24 18:12:50.656885628,93.6,1,individual
2447,2022-10-24 21:07:37.352450816,88.2,1,corporate
2448,2022-10-25 00:02:24.048016008,95.4,2,corporate
2449,2022-10-25 02:57:10.743581196,90.0,1,individual
2450,2022-10-25 05:51:57.439146384,92.7,4,corporate
2451,2022-10-25 08:46:44.134711572,81.0,1,corporate
2452,2022-10-25 11:41:30.830276760,98.1,1,corporate
2453,2022-10-25 14:36:17.525841948,95.4,3,corporate
2454,2022-10-25 17:31:04.221407136,95.4,1,corporate
2455,2022-10-25 20:25:50.916972324,85.5,3,individual
2456,2022-10-25 23:20:37.612537512,90.9,3,corporate
2457,2022-10-26 02:15:24.308102700,85.5,4,individual
2458,2022-10-26 05:10:11.003667892,94.5,4,corporate
2459,2022-10-26 08:04:57.699233080,88.2,3,individual
2460,2022-10-26 10:59:44.394798268,81.9,2,individual
2461,2022-10-26 13:54:31.090363456,95.4,1,corporate
2462,2022-10-26 16:49:17.785928644,92.7,2,individual
2463,2022-10-26 19:44:04.481493832,83.7,2,individual
2464,2022-10-26 22:38:51.177059020,83.7,2,corporate
2465,2022-10-27 01:33:37.872624208,96.3,2,individual
2466,2022-10-27 04:28:24.568189396,92.7,1,corporate
2467,2022-10-27 07:23:11.263754584,94.5,4,individual
2468,2022-10-27 10:17:57.959319776,89.1,2,corporate
2469,2022-10-27 13:12:44.654884964,90.9,3,corporate
2470,2022-10-27 16:07:31.350450152,91.8,2,corporate
2471,2022-10-27 19:02:18.046015340,82.8,1,individual
2472,2022-10-27 21:57:04.741580528,81.0,3,individual
2473,2022-10-28 00:51:51.437145716,84.6,2,individual
2474,2022-10-28 03:46:38.132710904,94.5,3,individual
2475,2022-10-28 06:41:24.828276092,96.3,2,individual
2476,2022-10-28 09:36:11.523841280,94.5,1,corporate
2477,2022-10-28 12:30:58.219406468,83.7,2,individual
2478,2022-10-28 15:25:44.914971660,91.8,1,individual
2479,2022-10-28 18:20:31.610536848,90.0,3,corporate
2480,2022-10-28 21:15:18.306102036,86.4,3,individual
2481,2022-10-29 00:10:05.001667224,81.9,3,corporate
2482,2022-10-29 03:04:51.697232412,82.8,2,corporate
2483,2022-10-29 05:59:38.392797600,88.2,4,corporate
2484,2022-10-29 08:54:25.088362788,96.3,4,corporate
2485,2022-10-29 11:49:11.783927976,88.2,4,corporate
2486,2022-10-29 14:43:58.479493164,90.0,3,individual
2487,2022-10-29 17:38:45.175058352,90.0,3,corporate
2488,2022-10-29 20:33:31.870623544,98.1,3,corporate
2489,2022-10-29 23:28:18.566188732,88.2,4,corporate
2490,2022-10-30 02:23:05.261753920,95.4,4,corporate
2491,2022-10-30 05:17:51.957319108,85.5,3,corporate
2492,2022-10-30 08:12:38.652884296,90.9,2,corporate
2493,2022-10-30 11:07:25.348449484,81.0,2,individual
2494,2022-10-30 14:02:12.044014672,82.8,1,corporate
2495,2022-10-30 16:56:58.739579860,90.0,2,corporate
2496,2022-10-30 19:51:45.435145048,87.3,2,individual
2497,2022-10-30 22:46:32.130710236,94.5,3,corporate
2498,2022-10-31 01:41:18.826275428,91.8,1,individual
2499,2022-10-31 04:36:05.521840616,87.3,3,individual
2500,2022-10-31 07:30:52.217405804,83.7,2,individual
2501,2022-10-31 10:25:38.912970992,93.6,1,corporate
2502,2022-10-31 13:20:25.608536180,96.3,1,corporate
2503,2022-10-31 16:15:12.304101368,94.5,4,corporate
2504,2022-10-31 19:09:58.999666556,81.0,1,individual
2505,2022-10-31 22:04:45.695231744,85.5,3,corporate
2506,2022-11-01 00:59:32.390796932,81.9,2,individual
2507,2022-11-01 03:54:19.086362120,84.6,3,corporate
2508,2022-11-01 06:49:05.781927308,87.3,2,individual
2509,2022-11-01 09:43:52.477492500,88.2,3,corporate
2510,2022-11-01 12:38:39.173057688,96.3,4,corporate
2511,2022-11-01 15:33:25.868622876,90.0,1,individual
2512,2022-11-01 18:28:12.564188064,81.0,2,individual
2513,2022-11-01 21:22:59.259753252,82.8,3,individual
2514,2022-11-02 00:17:45.955318440,81.0,3,corporate
2515,2022-11-02 03:12:32.650883628,90.9,3,corporate
2516,2022-11-02 06:07:19.346448816,86.4,2,corporate
2517,2022-11-02 09:02:06.042014004,92.7,4,corporate
2518,2022-11-02 11:56:52.737579192,86.4,1,corporate
2519,2022-11-02 14:51:39.433144384,91.8,2,corporate
2520,2022-11-02 17:46:26.128709572,87.3,3,individual
2521,2022-11-02 20:41:12.824274760,92.7,4,corporate
2522,2022-11-02 23:35:59.519839948,90.0,1,individual
2523,2022-11-03 02:30:46.215405136,94.5,2,corporate
2524,2022-11-03 05:25:32.910970324,89.1,1,corporate
2525,2022-11-03 08:20:19.606535512,88.2,1,corporate
2526,2022-11-03 11:15:06.302100700,90.0,3,corporate
2527,2022-11-03 14:09:52.997665888,89.1,2,corporate
2528,2022-11-03 17:04:39.693231076,81.9,4,individual
2529,2022-11-03 19:59:26.388796268,86.4,1,corporate
2530,2022-11-03 22:54:13.084361456,81.9,1,individual
2531,2022-11-04 01:48:59.779926644,92.7,3,corporate
2532,2022-11-04 04:43:46.475491832,97.2,4,individual
2533,2022-11-04 07:38:33.171057020,85.5,1,individual
2534,2022-11-04 10:33:19.866622208,81.9,1,corporate
2535,2022-11-04 13:28:06.562187396,81.9,1,individual
2536,2022-11-04 16:22:53.257752584,90.9,4,corporate
2537,2022-11-04 19:17:39.953317772,96.3,2,individual
2538,2022-11-04 22:12:26.648882960,81.0,3,individual
2539,2022-11-05 01:07:13.344448152,92.7,2,individual
2540,2022-11-05 04:02:00.040013340,92.7,3,corporate
2541,2022-11-05 06:56:46.735578528,81.0,1,corporate
2542,2022-11-05 09:51:33.431143716,86.4,2,corporate
2543,2022-11-05 12:46:20.126708904,86.4,3,corporate
2544,2022-11-05 15:41:06.822274092,98.1,1,corporate
2545,2022-11-05 18:35:53.517839280,96.3,3,corporate
2546,2022-11-05 21:30:40.213404468,98.1,2,corporate
2547,2022-11-06 00:25:26.908969656,92.7,2,individual
2548,2022-11-06 03:20:13.604534844,98.1,2,corporate
2549,2022-11-06 06:15:00.300100036,92.7,1,corporate
2550,2022-11-06 09:09:46.995665224,87.3,3,individual
2551,2022-11-06 12:04:33.691230412,85.5,2,individual
2552,2022-11-06 14:59:20.386795600,86.4,3,corporate
2553,2022-11-06 17:54:07.082360788,96.3,2,corporate
2554,2022-11-06 20:48:53.777925976,87.3,1,individual
2555,2022-11-06 23:43:40.473491164,95.4,1,corporate
2556,2022-11-07 02:38:27.169056352,97.2,1,corporate
2557,2022-11-07 05:33:13.864621540,90.9,1,individual
2558,2022-11-07 08:28:00.560186728,98.1,1,corporate
2559,2022-11-07 11:22:47.255751920,82.8,4,individual
2560,2022-11-07 14:17:33.951317108,94.5,1,corporate
2561,2022-11-07 17:12:20.646882296,87.3,1,corporate
2562,2022-11-07 20:07:07.342447484,95.4,4,individual
2563,2022-11-07 23:01:54.038012672,81.9,4,individual
2564,2022-11-08 01:56:40.733577860,81.0,2,individual
2565,2022-11-08 04:51:27.429143048,86.4,2,individual
2566,2022-11-08 07:46:14.124708236,83.7,4,individual
2567,2022-11-08 10:41:00.820273424,88.2,1,corporate
2568,2022-11-08 13:35:47.515838612,89.1,1,individual
2569,2022-11-08 16:30:34.211403804,81.9,3,individual
2570,2022-11-08 19:25:20.906968992,88.2,1,corporate
2571,2022-11-08 22:20:07.602534180,82.8,2,corporate
2572,2022-11-09 01:14:54.298099368,93.6,4,corporate
2573,2022-11-09 04:09:40.993664556,93.6,4,corporate
2574,2022-11-09 07:04:27.689229744,87.3,2,individual
2575,2022-11-09 09:59:14.384794932,83.7,4,individual
2576,2022-11-09 12:54:01.080360120,91.8,3,corporate
2577,2022-11-09 15:48:47.775925308,84.6,1,individual
2578,2022-11-09 18:43:34.471490496,86.4,2,individual
2579,2022-11-09 21:38:21.167055688,90.0,2,individual
2580,2022-11-10 00:33:07.862620876,82.8,2,individual
2581,2022-11-10 03:27:54.558186064,81.0,4,individual
2582,2022-11-10 06:22:41.253751252,90.9,3,corporate
2583,2022-11-10 09:17:27.949316440,95.4,1,corporate
2584,2022-11-10 12:12:14.644881628,88.2,1,individual
2585,2022-11-10 15:07:01.340446816,92.7,3,individual
2586,2022-11-10 18:01:48.036012004,83.7,2,corporate
2587,2022-11-10 20:56:34.731577192,83.7,3,individual
2588,2022-11-10 23:51:21.427142380,86.4,2,individual
2589,2022-11-11 02:46:08.122707572,81.9,4,corporate
2590,2022-11-11 05:40:54.818272760,87.3,2,individual
2591,2022-11-11 08:35:41.513837948,90.9,3,individual
2592,2022-11-11 11:30:28.209403136,88.2,4,individual
2593,2022-11-11 14:25:14.904968324,96.3,3,individual
2594,2022-11-11 17:20:01.600533512,90.9,4,individual
2595,2022-11-11 20:14:48.296098700,85.5,4,individual
2596,2022-11-11 23:09:34.991663888,89.1,2,corporate
2597,2022-11-12 02:04:21.687229076,85.5,3,individual
2598,2022-11-12 04:59:08.382794264,94.5,3,individual
2599,2022-11-12 07:53:55.078359456,81.9,4,corporate
2600,2022-11-12 10:48:41.773924644,82.8,2,individual
2601,2022-11-12 13:43:28.469489832,94.5,2,individual
2602,2022-11-12 16:38:15.165055020,89.1,4,corporate
2603,2022-11-12 19:33:01.860620208,81.0,2,corporate
2604,2022-11-12 22:27:48.556185396,86.4,3,individual
2605,2022-11-13 01:22:35.251750584,93.6,4,corporate
2606,2022-11-13 04:17:21.947315772,98.1,1,corporate
2607,2022-11-13 07:12:08.642880960,90.9,1,individual
2608,2022-11-13 10:06:55.338446148,83.7,2,individual
2609,2022-11-13 13:01:42.034011340,86.4,3,corporate
2610,2022-11-13 15:56:28.729576528,98.1,2,corporate
2611,2022-11-13 18:51:15.425141716,89.1,1,individual
2612,2022-11-13 21:46:02.120706904,88.2,4,individual
2613,2022-11-14 00:40:48.816272092,81.0,3,individual
2614,2022-11-14 03:35:35.511837280,81.9,2,corporate
2615,2022-11-14 06:30:22.207402468,85.5,3,corporate
2616,2022-11-14 09:25:08.902967656,92.7,1,individual
2617,2022-11-14 12:19:55.598532844,90.0,2,individual
2618,2022-11-14 15:14:42.294098032,81.9,1,individual
2619,2022-11-14 18:09:28.989663220,86.4,1,individual
2620,2022-11-14 21:04:15.685228412,87.3,1,individual
2621,2022-11-14 23:59:02.380793600,92.7,4,corporate
2622,2022-11-15 02:53:49.076358788,88.2,1,individual
2623,2022-11-15 05:48:35.771923976,95.4,2,corporate
2624,2022-11-15 08:43:22.467489164,90.9,2,individual
2625,2022-11-15 11:38:09.163054352,92.7,2,individual
2626,2022-11-15 14:32:55.858619540,84.6,1,corporate
2627,2022-11-15 17:27:42.554184728,90.9,2,corporate
2628,2022-11-15 20:22:29.249749916,86.4,1,individual
2629,2022-11-15 23:17:15.945315104,85.5,4,individual
2630,2022-11-16 02:12:02.640880296,90.0,3,corporate
2631,2022-11-16 05:06:49.336445484,86.4,1,corporate
2632,2022-11-16 08:01:36.032010672,81.0,3,corporate
2633,2022-11-16 10:56:22.727575860,83.7,4,individual
2634,2022-11-16 13:51:09.423141048,96.3,2,corporate
2635,2022-11-16 16:45:56.118706236,81.9,3,corporate
2636,2022-11-16 19:40:42.814271424,96.3,3,corporate
2637,2022-11-16 22:35:29.509836612,90.9,2,corporate
2638,2022-11-17 01:30:16.205401800,85.5,4,corporate
2639,2022-11-17 04:25:02.900966988,93.6,3,individual
2640,2022-11-17 07:19:49.596532180,82.8,2,corporate
2641,2022-11-17 10:14:36.292097368,84.6,4,corporate
2642,2022-11-17 13:09:22.987662556,90.0,4,corporate
2643,2022-11-17 16:04:09.683227744,97.2,1,individual
2644,2022-11-17 18:58:56.378792932,90.9,3,individual
2645,2022-11-17 21:53:43.074358120,90.9,3,corporate
2646,2022-11-18 00:48:29.769923308,84.6,2,individual
2647,2022-11-18 03:43:16.465488496,90.0,4,corporate
2648,2022-11-18 06:38:03.161053684,81.0,4,corporate
2649,2022-11-18 09:32:49.856618872,92.7,1,individual
2650,2022-11-18 12:27:36.552184064,96.3,3,individual
2651,2022-11-18 15:22:23.247749252,94.5,4,individual
2652,2022-11-18 18:17:09.943314440,87.3,3,individual
2653,2022-11-18 21:11:56.638879628,93.6,2,corporate
2654,2022-11-19 00:06:43.334444816,90.9,1,individual
2655,2022-11-19 03:01:30.030010004,84.6,4,corporate
2656,2022-11-19 05:56:16.725575192,85.5,1,individual
2657,2022-11-19 08:51:03.421140380,96.3,2,individual
2658,2022-11-19 11:45:50.116705568,95.4,3,individual
2659,2022-11-19 14:40:36.812270756,87.3,4,individual
2660,2022-11-19 17:35:23.507835948,95.4,2,corporate
2661,2022-11-19 20:30:10.203401136,90.9,3,corporate
2662,2022-11-19 23:24:56.898966324,90.9,2,individual
2663,2022-11-20 02:19:43.594531512,96.3,3,corporate
2664,2022-11-20 05:14:30.290096700,97.2,1,corporate
2665,2022-11-20 08:09:16.985661888,93.6,1,corporate
2666,2022-11-20 11:04:03.681227076,90.9,2,corporate
2667,2022-11-20 13:58:50.376792264,91.8,3,corporate
2668,2022-11-20 16:53:37.072357452,94.5,3,individual
2669,2022-11-20 19:48:23.767922640,84.6,3,corporate
2670,2022-11-20 22:43:10.463487832,92.7,3,corporate
2671,2022-11-21 01:37:57.159053020,93.6,2,corporate
2672,2022-11-21 04:32:43.854618208,93.6,2,individual
2673,2022-11-21 07:27:30.550183396,97.2,3,individual
2674,2022-11-21 10:22:17.245748584,92.7,3,individual
2675,2022-11-21 13:17:03.941313772,81.0,3,individual
2676,2022-11-21 16:11:50.636878960,82.8,3,corporate
2677,2022-11-21 19:06:37.332444148,86.4,1,individual
2678,2022-11-21 22:01:24.028009336,82.8,4,individual
2679,2022-11-22 00:56:10.723574524,81.9,2,individual
2680,2022-11-22 03:50:57.419139716,92.7,4,corporate
2681,2022-11-22 06:45:44.114704904,92.7,3,individual
2682,2022-11-22 09:40:30.810270092,96.3,4,individual
2683,2022-11-22 12:35:17.505835280,92.7,1,corporate
2684,2022-11-22 15:30:04.201400468,95.4,3,corporate
2685,2022-11-22 18:24:50.896965656,81.0,4,individual
2686,2022-11-22 21:19:37.592530844,83.7,2,corporate
2687,2022-11-23 00:14:24.288096032,96.3,1,corporate
2688,2022-11-23 03:09:10.983661220,90.0,4,corporate
2689,2022-11-23 06:03:57.679226408,84.6,4,corporate
2690,2022-11-23 08:58:44.374791600,84.6,1,individual
2691,2022-11-23 11:53:31.070356788,95.4,1,individual
2692,2022-11-23 14:48:17.765921976,98.1,3,corporate
2693,2022-11-23 17:43:04.461487164,89.1,1,individual
2694,2022-11-23 20:37:51.157052352,86.4,3,corporate
2695,2022-11-23 23:32:37.852617540,85.5,4,corporate
2696,2022-11-24 02:27:24.548182728,97.2,1,individual
2697,2022-11-24 05:22:11.243747916,88.2,1,corporate
2698,2022-11-24 08:16:57.939313104,90.0,4,corporate
2699,2022-11-24 11:11:44.634878292,89.1,4,corporate
2700,2022-11-24 14:06:31.330443484,92.7,2,individual
2701,2022-11-24 17:01:18.026008672,90.0,3,individual
2702,2022-11-24 19:56:04.721573860,88.2,2,individual
2703,2022-11-24 22:50:51.417139048,96.3,1,individual
2704,2022-11-25 01:45:38.112704236,90.9,2,corporate
2705,2022-11-25 04:40:24.808269424,82.8,2,corporate
2706,2022-11-25 07:35:11.503834612,84.6,2,individual
2707,2022-11-25 10:29:58.199399800,94.5,1,corporate
2708,2022-11-25 13:24:44.894964988,87.3,3,corporate
2709,2022-11-25 16:19:31.590530176,81.9,3,corporate
2710,2022-11-25 19:14:18.286095368,87.3,2,individual
2711,2022-11-25 22:09:04.981660556,93.6,3,corporate
2712,2022-11-26 01:03:51.677225744,81.0,2,corporate
2713,2022-11-26 03:58:38.372790932,84.6,3,corporate
2714,2022-11-26 06:53:25.068356120,82.8,4,corporate
2715,2022-11-26 09:48:11.763921308,92.7,4,individual
2716,2022-11-26 12:42:58.459486496,97.2,3,individual
2717,2022-11-26 15:37:45.155051684,90.0,3,corporate
2718,2022-11-26 18:32:31.850616872,83.7,4,corporate
2719,2022-11-26 21:27:18.546182060,90.9,1,individual
2720,2022-11-27 00:22:05.241747252,85.5,3,corporate
2721,2022-11-27 03:16:51.937312440,83.7,1,individual
2722,2022-11-27 06:11:38.632877628,83.7,4,individual
2723,2022-11-27 09:06:25.328442816,96.3,1,corporate
2724,2022-11-27 12:01:12.024008004,90.0,1,corporate
2725,2022-11-27 14:55:58.719573192,90.9,3,individual
2726,2022-11-27 17:50:45.415138380,84.6,3,individual
2727,2022-11-27 20:45:32.110703568,88.2,3,corporate
2728,2022-11-27 23:40:18.806268756,81.9,1,individual
2729,2022-11-28 02:35:05.501833944,98.1,2,corporate
2730,2022-11-28 05:29:52.197399136,93.6,1,corporate
2731,2022-11-28 08:24:38.892964324,90.0,4,corporate
2732,2022-11-28 11:19:25.588529512,82.8,3,corporate
2733,2022-11-28 14:14:12.284094700,90.9,1,individual
2734,2022-11-28 17:08:58.979659888,83.7,2,corporate
2735,2022-11-28 20:03:45.675225076,97.2,4,individual
2736,2022-11-28 22:58:32.370790264,98.1,4,individual
2737,2022-11-29 01:53:19.066355452,83.7,4,individual
2738,2022-11-29 04:48:05.761920640,95.4,3,individual
2739,2022-11-29 07:42:52.457485828,93.6,1,corporate
2740,2022-11-29 10:37:39.153051016,82.8,1,corporate
2741,2022-11-29 13:32:25.848616208,90.9,2,corporate
2742,2022-11-29 16:27:12.544181396,85.5,1,individual
2743,2022-11-29 19:21:59.239746584,90.0,2,corporate
2744,2022-11-29 22:16:45.935311772,88.2,4,individual
2745,2022-11-30 01:11:32.630876960,93.6,1,individual
2746,2022-11-30 04:06:19.326442148,89.1,3,corporate
2747,2022-11-30 07:01:06.022007336,81.9,4,individual
2748,2022-11-30 09:55:52.717572524,85.5,2,individual
2749,2022-11-30 12:50:39.413137712,94.5,3,corporate
2750,2022-11-30 15:45:26.108702900,93.6,2,corporate
2751,2022-11-30 18:40:12.804268092,82.8,2,individual
2752,2022-11-30 21:34:59.499833280,85.5,2,corporate
2753,2022-12-01 00:29:46.195398468,90.9,4,corporate
2754,2022-12-01 03:24:32.890963656,95.4,4,corporate
2755,2022-12-01 06:19:19.586528844,86.4,3,corporate
2756,2022-12-01 09:14:06.282094032,98.1,2,individual
2757,2022-12-01 12:08:52.977659220,81.9,3,corporate
2758,2022-12-01 15:03:39.673224408,93.6,2,individual
2759,2022-12-01 17:58:26.368789596,86.4,3,corporate
2760,2022-12-01 20:53:13.064354784,82.8,4,individual
2761,2022-12-01 23:47:59.759919976,91.8,3,individual
2762,2022-12-02 02:42:46.455485164,87.3,4,corporate
2763,2022-12-02 05:37:33.151050352,81.9,4,corporate
2764,2022-12-02 08:32:19.846615540,93.6,3,corporate
2765,2022-12-02 11:27:06.542180728,84.6,1,individual
2766,2022-12-02 14:21:53.237745916,83.7,3,individual
2767,2022-12-02 17:16:39.933311104,97.2,2,corporate
2768,2022-12-02 20:11:26.628876292,89.1,4,corporate
2769,2022-12-02 23:06:13.324441480,81.9,3,corporate
2770,2022-12-03 02:01:00.020006668,81.9,3,individual
2771,2022-12-03 04:55:46.715571860,94.5,3,individual
2772,2022-12-03 07:50:33.411137048,90.0,1,corporate
2773,2022-12-03 10:45:20.106702236,90.0,4,corporate
2774,2022-12-03 13:40:06.802267424,91.8,1,corporate
2775,2022-12-03 16:34:53.497832612,97.2,3,corporate
2776,2022-12-03 19:29:40.193397800,89.1,2,individual
2777,2022-12-03 22:24:26.888962988,81.0,4,individual
2778,2022-12-04 01:19:13.584528176,88.2,2,individual
2779,2022-12-04 04:14:00.280093364,91.8,3,corporate
2780,2022-12-04 07:08:46.975658552,81.0,2,individual
2781,2022-12-04 10:03:33.671223744,94.5,2,individual
2782,2022-12-04 12:58:20.366788932,81.9,1,corporate
2783,2022-12-04 15:53:07.062354120,98.1,4,individual
2784,2022-12-04 18:47:53.757919308,87.3,4,corporate
2785,2022-12-04 21:42:40.453484496,84.6,1,corporate
2786,2022-12-05 00:37:27.149049684,91.8,2,corporate
2787,2022-12-05 03:32:13.844614872,84.6,3,corporate
2788,2022-12-05 06:27:00.540180060,96.3,2,individual
2789,2022-12-05 09:21:47.235745248,87.3,4,individual
2790,2022-12-05 12:16:33.931310436,85.5,2,corporate
2791,2022-12-05 15:11:20.626875628,82.8,3,corporate
2792,2022-12-05 18:06:07.322440816,88.2,1,individual
2793,2022-12-05 21:00:54.018006004,83.7,3,corporate
2794,2022-12-05 23:55:40.713571192,85.5,4,corporate
2795,2022-12-06 02:50:27.409136380,85.5,4,corporate
2796,2022-12-06 05:45:14.104701568,81.9,1,individual
2797,2022-12-06 08:40:00.800266756,85.5,3,individual
2798,2022-12-06 11:34:47.495831944,91.8,3,individual
2799,2022-12-06 14:29:34.191397132,93.6,4,individual
2800,2022-12-06 17:24:20.886962320,84.6,4,corporate
2801,2022-12-06 20:19:07.582527512,98.1,4,individual
2802,2022-12-06 23:13:54.278092700,89.1,3,corporate
2803,2022-12-07 02:08:40.973657888,84.6,2,individual
2804,2022-12-07 05:03:27.669223076,90.9,4,corporate
2805,2022-12-07 07:58:14.364788264,83.7,4,individual
2806,2022-12-07 10:53:01.060353452,82.8,2,corporate
2807,2022-12-07 13:47:47.755918640,97.2,2,individual
2808,2022-12-07 16:42:34.451483828,98.1,1,corporate
2809,2022-12-07 19:37:21.147049016,91.8,2,corporate
2810,2022-12-07 22:32:07.842614204,94.5,4,individual
2811,2022-12-08 01:26:54.538179396,86.4,1,corporate
2812,2022-12-08 04:21:41.233744584,81.9,1,individual
2813,2022-12-08 07:16:27.929309772,82.8,2,corporate
2814,2022-12-08 10:11:14.624874960,98.1,2,individual
2815,2022-12-08 13:06:01.320440148,91.8,2,individual
2816,2022-12-08 16:00:48.016005336,96.3,2,individual
2817,2022-12-08 18:55:34.711570524,91.8,2,corporate
2818,2022-12-08 21:50:21.407135712,90.0,3,individual
2819,2022-12-09 00:45:08.102700900,96.3,3,individual
2820,2022-12-09 03:39:54.798266088,82.8,3,individual
2821,2022-12-09 06:34:41.493831280,94.5,2,individual
2822,2022-12-09 09:29:28.189396468,87.3,1,individual
2823,2022-12-09 12:24:14.884961656,81.0,3,corporate
2824,2022-12-09 15:19:01.580526844,89.1,3,corporate
2825,2022-12-09 18:13:48.276092032,89.1,2,corporate
2826,2022-12-09 21:08:34.971657220,81.9,4,individual
2827,2022-12-10 00:03:21.667222408,89.1,1,individual
2828,2022-12-10 02:58:08.362787596,95.4,1,corporate
2829,2022-12-10 05:52:55.058352784,85.5,1,corporate
2830,2022-12-10 08:47:41.753917972,83.7,4,individual
2831,2022-12-10 11:42:28.449483164,90.9,2,individual
2832,2022-12-10 14:37:15.145048352,83.7,4,individual
2833,2022-12-10 17:32:01.840613540,91.8,2,individual
2834,2022-12-10 20:26:48.536178728,96.3,3,individual
2835,2022-12-10 23:21:35.231743916,81.9,4,corporate
2836,2022-12-11 02:16:21.927309104,94.5,1,individual
2837,2022-12-11 05:11:08.622874292,97.2,1,corporate
2838,2022-12-11 08:05:55.318439480,81.0,2,corporate
2839,2022-12-11 11:00:42.014004668,84.6,2,corporate
2840,2022-12-11 13:55:28.709569856,89.1,4,individual
2841,2022-12-11 16:50:15.405135048,90.0,4,corporate
2842,2022-12-11 19:45:02.100700236,89.1,4,corporate
2843,2022-12-11 22:39:48.796265424,91.8,3,individual
2844,2022-12-12 01:34:35.491830612,86.4,3,individual
2845,2022-12-12 04:29:22.187395800,86.4,2,corporate
2846,2022-12-12 07:24:08.882960988,89.1,3,individual
2847,2022-12-12 10:18:55.578526176,96.3,4,individual
2848,2022-12-12 13:13:42.274091364,90.0,1,corporate
2849,2022-12-12 16:08:28.969656552,92.7,3,corporate
2850,2022-12-12 19:03:15.665221740,98.1,4,individual
2851,2022-12-12 21:58:02.360786928,91.8,3,corporate
2852,2022-12-13 00:52:49.056352120,81.9,3,corporate
2853,2022-12-13 03:47:35.751917308,82.8,4,individual
2854,2022-12-13 06:42:22.447482496,88.2,4,individual
2855,2022-12-13 09:37:09.143047684,96.3,3,individual
2856,2022-12-13 12:31:55.838612872,97.2,1,corporate
2857,2022-12-13 15:26:42.534178060,81.0,3,corporate
2858,2022-12-13 18:21:29.229743248,81.9,1,individual
2859,2022-12-13 21:16:15.925308436,81.9,2,corporate
2860,2022-12-14 00:11:02.620873624,81.9,1,individual
2861,2022-12-14 03:05:49.316438812,90.0,1,corporate
2862,2022-12-14 06:00:36.012004004,91.8,3,corporate
2863,2022-12-14 08:55:22.707569192,89.1,3,individual
2864,2022-12-14 11:50:09.403134380,93.6,4,individual
2865,2022-12-14 14:44:56.098699568,91.8,1,corporate
2866,2022-12-14 17:39:42.794264756,87.3,2,individual
2867,2022-12-14 20:34:29.489829944,93.6,3,corporate
2868,2022-12-14 23:29:16.185395132,90.0,2,individual
2869,2022-12-15 02:24:02.880960320,81.0,3,individual
2870,2022-12-15 05:18:49.576525508,92.7,4,individual
2871,2022-12-15 08:13:36.272090696,95.4,2,corporate
