date,ad_channel,impressions,clicks,ad_spend,country
2019-12-24,facebook,160,160,117.0,US
2019-12-24,instagram,285,285,123.53,India
2019-12-25,facebook,168,168,100.0,China
2019-12-25,facebook,170,170,91.0,Sweden
2019-12-25,facebook,178,178,108.0,US
2019-12-25,instagram,241,241,118.82,Germany
2019-12-25,instagram,624,624,218.82,US
2019-12-26,facebook,186,186,113.0,China
2019-12-26,facebook,228,228,104.0,Danmark
2019-12-26,facebook,226,226,104.0,Sweden
2019-12-26,google,99,99,22.86,India
2019-12-26,instagram,268,268,107.06,Sweden
2019-12-26,instagram,253,253,101.18,UK
2019-12-27,facebook,238,238,90.0,China
2019-12-27,google,107,107,24.05,US
2019-12-27,instagram,306,306,110.59,Canada
2019-12-28,facebook,180,180,91.0,UK
2019-12-28,facebook,206,206,96.0,US
2019-12-28,instagram,244,244,118.82,China
2019-12-28,instagram,294,294,101.18,US
2019-12-29,instagram,276,276,138.82,Argentina
2019-12-30,google,101,101,21.43,Canada
2019-12-30,google,136,136,22.14,China
2019-12-30,google,139,139,25.48,UK
2019-12-31,instagram,350,350,137.65,China
2019-12-31,instagram,244,244,94.12,US
2020-01-02,facebook,214,214,83.0,Brazil
2020-01-02,facebook,184,184,99.0,US
2020-01-02,google,95,95,25.48,Spain
2020-01-02,instagram,291,291,102.35,India
2020-01-03,facebook,208,208,119.0,France
2020-01-03,instagram,247,247,117.65,UK
2020-01-04,facebook,216,216,105.0,Sweden
2020-01-04,google,105,105,23.1,Brazil
2020-01-04,google,115,115,27.86,US
2020-01-04,instagram,338,338,109.41,Argentina
2020-01-04,instagram,315,315,95.29,Canada
2020-01-04,instagram,303,303,140.0,Danmark
2020-01-05,facebook,400,400,198.0,China
2020-01-05,facebook,212,212,116.0,Germany
2020-01-05,facebook,186,186,117.0,Sweden
2020-01-05,google,110,110,20.95,UK
2020-01-06,instagram,347,347,94.12,US
2020-01-07,facebook,174,174,99.0,US
2020-01-08,facebook,188,188,83.0,India
2020-01-08,google,106,106,19.05,Danmark
2020-01-08,instagram,335,335,125.88,Brazil
2020-01-09,google,106,106,26.9,Argentina
2020-01-09,google,113,113,23.33,US
2020-01-09,instagram,318,318,114.12,Danmark
2020-01-10,facebook,190,190,100.0,Brazil
2020-01-10,google,105,105,27.62,China
2020-01-10,instagram,341,341,102.35,Danmark
2020-01-11,facebook,226,226,115.0,US
2020-01-11,instagram,312,312,124.71,Canada
2020-01-12,facebook,202,202,114.0,India
2020-01-12,google,99,99,25.48,India
2020-01-12,instagram,285,285,110.59,UK
2020-01-13,instagram,262,262,135.29,Danmark
2020-01-13,instagram,321,321,122.35,US
2020-01-14,facebook,202,202,84.0,China
2020-01-14,facebook,396,396,197.0,Danmark
2020-01-14,instagram,321,321,115.29,Brazil
2020-01-14,instagram,259,259,130.59,China
2020-01-15,facebook,162,162,104.0,Canada
2020-01-15,facebook,198,198,96.0,UK
2020-01-15,google,104,104,27.14,India
2020-01-15,instagram,247,247,111.76,Argentina
2020-01-15,instagram,285,285,136.47,Canada
2020-01-15,instagram,294,294,123.53,France
2020-01-15,instagram,244,244,108.24,India
2020-01-15,instagram,288,288,95.29,US
2020-01-16,facebook,168,168,93.0,China
2020-01-16,google,132,132,22.14,France
2020-01-16,instagram,282,282,122.35,Canada
2020-01-17,facebook,218,218,103.0,China
2020-01-17,facebook,216,216,92.0,India
2020-01-17,google,132,132,22.62,Brazil
2020-01-17,instagram,265,265,120.0,China
2020-01-18,facebook,198,198,115.0,US
2020-01-18,google,106,106,22.86,China
2020-01-18,google,132,132,26.9,India
2020-01-18,instagram,268,268,114.12,India
2020-01-18,instagram,335,335,94.12,UK
2020-01-19,instagram,241,241,121.18,Brazil
2020-01-19,instagram,344,344,94.12,US
2020-01-20,instagram,338,338,100.0,Spain
2020-01-20,instagram,329,329,125.88,US
2020-01-21,facebook,228,228,105.0,Brazil
2020-01-21,instagram,268,268,107.06,Brazil
2020-01-22,facebook,232,232,107.0,Brazil
2020-01-22,facebook,234,234,115.0,Canada
2020-01-22,facebook,192,192,82.0,US
2020-01-22,instagram,291,291,129.41,Brazil
2020-01-22,instagram,288,288,132.94,China
2020-01-23,facebook,234,234,80.0,Brazil
2020-01-23,google,110,110,20.71,China
2020-01-23,google,142,142,22.86,UK
2020-01-23,google,136,136,24.52,US
2020-01-23,instagram,300,300,104.71,US
2020-01-24,facebook,160,160,102.0,Brazil
2020-01-24,facebook,236,236,106.0,US
2020-01-24,google,137,137,25.0,India
2020-01-24,instagram,271,271,116.47,Argentina
2020-01-24,instagram,350,350,101.18,India
2020-01-25,facebook,162,162,117.0,India
2020-01-25,facebook,186,186,109.0,UK
2020-01-25,instagram,238,238,131.76,US
2020-01-26,facebook,196,196,112.0,India
2020-01-26,google,113,113,20.71,US
2020-01-28,instagram,271,271,108.24,China
2020-01-28,instagram,297,297,97.65,Sweden
2020-01-29,facebook,374,374,211.0,UK
2020-01-29,instagram,285,285,110.59,China
2020-01-29,instagram,306,306,104.71,US
2020-01-30,facebook,360,360,186.0,China
2020-01-30,facebook,166,166,97.0,India
2020-01-30,facebook,226,226,117.0,UK
2020-01-30,google,129,129,21.19,India
2020-01-30,instagram,297,297,118.82,Germany
2020-01-30,instagram,297,297,137.65,India
2020-01-31,instagram,238,238,132.94,Canada
2020-01-31,instagram,262,262,131.76,US
2020-02-01,facebook,214,214,99.0,Sweden
2020-02-01,instagram,282,282,131.76,China
2020-02-01,instagram,315,315,120.0,US
2020-02-02,facebook,212,212,117.0,Germany
2020-02-02,instagram,341,341,121.18,Danmark
2020-02-02,instagram,344,344,134.12,Sweden
2020-02-03,facebook,228,228,89.0,UK
2020-02-03,facebook,196,196,95.0,US
2020-02-03,google,115,115,22.38,Spain
2020-02-03,instagram,303,303,104.71,Danmark
2020-02-04,facebook,194,194,96.0,China
2020-02-04,facebook,160,160,104.0,Danmark
2020-02-04,google,127,127,25.48,Spain
2020-02-04,google,123,123,20.0,Sweden
2020-02-04,instagram,241,241,130.59,China
2020-02-04,instagram,274,274,121.18,India
2020-02-05,facebook,196,196,99.0,Danmark
2020-02-05,instagram,244,244,96.47,Canada
2020-02-05,instagram,238,238,98.82,France
2020-02-05,instagram,347,347,110.59,India
2020-02-06,facebook,188,188,119.0,Canada
2020-02-06,google,136,136,19.29,Danmark
2020-02-06,instagram,235,235,98.82,China
2020-02-07,facebook,194,194,88.0,UK
2020-02-07,google,120,120,23.81,US
2020-02-08,facebook,218,218,111.0,UK
2020-02-08,instagram,321,321,105.88,Brazil
2020-02-09,google,112,112,26.67,Danmark
2020-02-09,instagram,262,262,128.24,Germany
2020-02-09,instagram,341,341,131.76,US
2020-02-10,facebook,226,226,81.0,Argentina
2020-02-10,facebook,230,230,86.0,UK
2020-02-10,facebook,182,182,95.0,US
2020-02-10,instagram,271,271,131.76,Canada
2020-02-10,instagram,262,262,124.71,China
2020-02-11,facebook,176,176,92.0,US
2020-02-11,google,136,136,20.71,India
2020-02-11,instagram,620,620,251.76,Canada
2020-02-11,instagram,250,250,98.82,India
2020-02-12,google,142,142,28.1,Canada
2020-02-12,instagram,294,294,94.12,Argentina
2020-02-12,instagram,274,274,121.18,France
2020-02-12,instagram,241,241,103.53,Spain
2020-02-12,instagram,303,303,114.12,US
2020-02-13,facebook,182,182,116.0,UK
2020-02-13,google,111,111,22.62,US
2020-02-14,facebook,232,232,103.0,Germany
2020-02-14,instagram,318,318,127.06,Germany
2020-02-14,instagram,350,350,138.82,US
2020-02-15,facebook,194,194,95.0,Brazil
2020-02-15,google,125,125,20.48,Germany
2020-02-15,instagram,335,335,104.71,Argentina
2020-02-15,instagram,276,276,95.29,Danmark
2020-02-15,instagram,238,238,123.53,Germany
2020-02-16,google,127,127,21.43,US
2020-02-16,instagram,315,315,118.82,China
2020-02-17,facebook,198,198,100.0,Germany
2020-02-17,facebook,238,238,90.0,US
2020-02-17,instagram,335,335,135.29,Sweden
2020-02-18,google,106,106,23.1,US
2020-02-18,instagram,265,265,132.94,China
2020-02-18,instagram,256,256,137.65,France
2020-02-18,instagram,235,235,104.71,India
2020-02-19,google,118,118,23.1,Germany
2020-02-20,facebook,192,192,104.0,Germany
2020-02-20,instagram,297,297,131.76,China
2020-02-20,instagram,291,291,128.24,Germany
2020-02-21,facebook,192,192,96.0,Argentina
2020-02-21,facebook,226,226,93.0,Brazil
2020-02-21,instagram,324,324,96.47,China
2020-02-21,instagram,341,341,120.0,France
2020-02-22,facebook,230,230,113.0,US
2020-02-22,google,132,132,21.19,China
2020-02-22,instagram,250,250,112.94,India
2020-02-22,instagram,312,312,140.0,Sweden
2020-02-22,instagram,235,235,98.82,US
2020-02-23,google,114,114,24.76,Danmark
2020-02-23,google,200,200,42.14,US
2020-02-23,instagram,341,341,101.18,Brazil
2020-02-24,facebook,184,184,98.0,India
2020-02-24,instagram,321,321,102.35,Germany
2020-02-25,google,114,114,27.14,Brazil
2020-02-25,google,102,102,21.19,Spain
2020-02-26,facebook,190,190,96.0,China
2020-02-26,instagram,321,321,138.82,UK
2020-02-26,instagram,650,650,211.76,US
2020-02-27,google,107,107,27.62,China
2020-02-27,instagram,335,335,122.35,China
2020-02-27,instagram,324,324,111.76,France
2020-02-28,facebook,176,176,109.0,Danmark
2020-02-28,instagram,629,629,223.53,US
2020-02-29,instagram,294,294,118.82,Sweden
2020-02-29,instagram,294,294,125.88,UK
2020-03-01,instagram,250,250,108.24,Germany
2020-03-02,facebook,164,164,84.0,UK
2020-03-02,instagram,326,326,105.88,Argentina
2020-03-02,instagram,285,285,121.18,Canada
2020-03-03,google,95,95,25.0,China
2020-03-03,instagram,241,241,136.47,China
2020-03-03,instagram,344,344,94.12,India
2020-03-04,instagram,238,238,116.47,US
2020-03-05,facebook,232,232,115.0,Brazil
2020-03-05,instagram,350,350,136.47,US
2020-03-06,facebook,184,184,104.0,US
2020-03-06,google,111,111,27.86,Brazil
2020-03-06,instagram,256,256,110.59,Brazil
2020-03-07,google,142,142,26.9,Argentina
2020-03-07,instagram,285,285,118.82,Brazil
2020-03-07,instagram,241,241,123.53,UK
2020-03-08,instagram,321,321,112.94,Brazil
2020-03-08,instagram,341,341,97.65,France
2020-03-08,instagram,247,247,105.88,UK
2020-03-09,facebook,198,198,88.0,Sweden
2020-03-09,instagram,553,553,257.65,India
2020-03-09,instagram,297,297,95.29,UK
2020-03-10,facebook,222,222,106.0,Sweden
2020-03-10,instagram,259,259,128.24,Brazil
2020-03-10,instagram,324,324,140.0,Spain
2020-03-11,instagram,256,256,105.88,Brazil
2020-03-12,facebook,206,206,81.0,China
2020-03-12,facebook,180,180,104.0,Danmark
2020-03-12,google,124,124,22.86,Danmark
2020-03-12,instagram,268,268,127.06,Argentina
2020-03-12,instagram,303,303,110.59,China
2020-03-12,instagram,241,241,138.82,Germany
2020-03-13,instagram,241,241,105.88,China
2020-03-13,instagram,315,315,124.71,US
2020-03-14,facebook,218,218,87.0,China
2020-03-14,facebook,200,200,109.0,India
2020-03-14,instagram,238,238,118.82,China
2020-03-14,instagram,318,318,108.24,Spain
2020-03-15,google,136,136,25.95,Sweden
2020-03-16,google,98,98,21.43,India
2020-03-16,instagram,303,303,117.65,France
2020-03-16,instagram,315,315,115.29,India
2020-03-16,instagram,321,321,134.12,UK
2020-03-16,instagram,324,324,125.88,US
2020-03-17,facebook,160,160,80.0,India
2020-03-17,facebook,238,238,109.0,Sweden
2020-03-17,instagram,294,294,121.18,India
2020-03-19,google,136,136,18.77,France
2020-03-19,google,108,108,20.8,India
2020-03-19,instagram,321,321,121.83,US
2020-03-20,facebook,238,238,84.55,Argentina
2020-03-20,facebook,232,232,102.6,Sweden
2020-03-20,facebook,202,202,104.5,US
2020-03-20,instagram,347,347,90.53,France
2020-03-20,instagram,335,335,125.17,UK
2020-03-20,instagram,294,294,102.83,US
2020-03-21,facebook,162,162,97.85,China
2020-03-21,google,118,118,24.42,US
2020-03-21,instagram,315,315,91.65,China
2020-03-21,instagram,279,279,99.47,Sweden
2020-03-22,google,106,106,26.47,Brazil
2020-03-22,instagram,271,271,98.35,UK
2020-03-23,google,98,98,18.77,India
2020-03-23,instagram,303,303,98.35,Canada
2020-03-23,instagram,247,247,99.47,Danmark
2020-03-23,instagram,344,344,99.47,Germany
2020-03-24,facebook,224,224,86.45,China
2020-03-24,google,105,105,22.16,Canada
2020-03-24,google,101,101,21.49,UK
2020-03-24,instagram,279,279,130.77,China
2020-03-25,facebook,164,164,108.3,US
2020-03-26,facebook,216,216,92.15,Brazil
2020-03-26,facebook,210,210,90.25,US
2020-03-26,instagram,247,247,89.41,Germany
2020-03-26,instagram,265,265,102.83,Spain
2020-03-27,facebook,208,208,106.4,Argentina
2020-03-27,instagram,303,303,122.94,Argentina
2020-03-27,instagram,318,318,116.23,China
2020-03-28,instagram,262,262,101.71,Sweden
2020-03-28,instagram,324,324,102.83,UK
2020-03-29,facebook,236,236,112.1,Brazil
2020-03-29,facebook,228,228,106.4,US
2020-03-29,instagram,247,247,127.41,China
2020-03-29,instagram,324,324,133.0,Sweden
2020-03-30,google,100,100,26.47,Danmark
2020-03-31,facebook,358,358,199.5,US
2020-03-31,google,139,139,20.13,UK
2020-04-01,facebook,162,162,78.85,Argentina
2020-04-01,facebook,222,222,107.35,Canada
2020-04-01,instagram,315,315,98.35,Argentina
2020-04-01,instagram,276,276,126.29,India
2020-04-01,instagram,1150,1150,443.71,US
2020-04-02,facebook,196,196,76.95,Danmark
2020-04-02,facebook,224,224,84.55,India
2020-04-02,facebook,200,200,103.55,US
2020-04-02,instagram,253,253,110.65,China
2020-04-02,instagram,335,335,98.35,UK
2020-04-03,facebook,232,232,79.8,Brazil
2020-04-03,facebook,202,202,86.45,UK
2020-04-03,google,121,121,23.08,France
2020-04-03,google,129,129,18.77,India
2020-04-03,instagram,274,274,103.94,France
2020-04-04,facebook,224,224,97.85,China
2020-04-04,google,99,99,20.36,US
2020-04-04,instagram,294,294,129.65,India
2020-04-04,instagram,553,553,219.06,UK
2020-04-04,instagram,629,629,209.0,US
2020-04-05,facebook,230,230,96.9,France
2020-04-06,facebook,176,176,90.25,UK
2020-04-06,google,127,127,26.01,France
2020-04-06,instagram,350,350,97.23,India
2020-04-07,facebook,216,216,94.05,India
2020-04-07,instagram,271,271,130.77,Danmark
2020-04-08,facebook,206,206,109.25,UK
2020-04-08,google,107,107,23.08,Sweden
2020-04-08,instagram,312,312,111.77,Argentina
2020-04-08,instagram,312,312,95.0,Germany
2020-04-08,instagram,241,241,98.35,Spain
2020-04-08,instagram,247,247,131.88,US
2020-04-09,facebook,450,450,218.5,UK
2020-04-09,google,132,132,19.0,Spain
2020-04-09,instagram,235,235,105.06,Brazil
2020-04-09,instagram,332,332,95.0,US
2020-04-10,facebook,176,176,79.8,US
2020-04-10,google,225,225,38.23,UK
2020-04-10,instagram,332,332,99.47,China
2020-04-10,instagram,329,329,93.88,India
2020-04-10,instagram,241,241,131.88,US
2020-04-11,facebook,228,228,109.25,US
2020-04-11,google,98,98,25.11,US
2020-04-11,instagram,279,279,128.53,India
2020-04-12,facebook,186,186,76.0,Danmark
2020-04-13,facebook,228,228,80.75,US
2020-04-14,google,137,137,23.08,US
2020-04-14,instagram,241,241,120.71,France
2020-04-14,instagram,241,241,110.65,Germany
2020-04-14,instagram,262,262,95.0,UK
2020-04-15,facebook,166,166,87.4,France
2020-04-15,facebook,412,412,187.15,US
2020-04-15,instagram,279,279,131.88,UK
2020-04-16,google,104,104,24.42,Danmark
2020-04-16,instagram,279,279,101.71,UK
2020-04-16,instagram,329,329,98.35,US
2020-04-17,facebook,208,208,110.2,Canada
2020-04-17,facebook,192,192,109.25,India
2020-04-17,instagram,288,288,129.65,China
2020-04-17,instagram,324,324,99.47,India
2020-04-18,google,189,189,27.34,China
2020-04-19,facebook,278,278,128.44,Argentina
2020-04-19,facebook,319,319,101.27,China
2020-04-19,facebook,266,266,118.56,Danmark
2020-04-19,facebook,304,304,134.61,US
2020-04-19,instagram,384,384,170.0,China
2020-04-19,instagram,494,494,159.82,Sweden
2020-04-20,google,150,150,28.53,Argentina
2020-04-20,instagram,430,430,151.11,Brazil
2020-04-20,instagram,1249,1249,435.88,China
2020-04-20,instagram,340,340,161.28,US
2020-04-21,facebook,237,237,129.67,Germany
2020-04-21,facebook,290,290,111.15,US
2020-04-21,instagram,421,421,138.03,Germany
2020-04-21,instagram,507,507,164.18,India
2020-04-21,instagram,461,461,138.03,US
2020-04-22,facebook,295,295,139.56,France
2020-04-22,instagram,490,490,127.86,Argentina
2020-04-22,instagram,408,408,164.18,Brazil
2020-04-22,instagram,439,439,152.56,India
2020-04-22,instagram,358,358,145.3,Spain
2020-04-23,facebook,301,301,101.27,Germany
2020-04-23,facebook,246,246,119.79,India
2020-04-23,google,171,171,30.0,Brazil
2020-04-23,google,159,159,24.41,UK
2020-04-23,google,182,182,33.22,US
2020-04-23,instagram,507,507,142.39,Germany
2020-04-23,instagram,392,392,170.0,US
2020-04-24,instagram,832,832,287.68,Brazil
2020-04-25,google,143,143,31.46,Canada
2020-04-25,instagram,507,507,130.76,Argentina
2020-04-26,facebook,258,258,108.68,US
2020-04-26,instagram,452,452,161.28,India
2020-04-26,instagram,388,388,152.56,UK
2020-04-26,instagram,800,800,299.31,US
2020-04-27,facebook,321,321,143.26,China
2020-04-27,instagram,366,366,149.65,China
2020-04-27,instagram,371,371,170.0,Danmark
2020-04-27,instagram,503,503,130.76,Sweden
2020-04-27,instagram,481,481,120.59,US
2020-04-28,google,142,142,32.94,China
2020-04-28,google,160,160,34.7,US
2020-04-28,instagram,421,421,168.54,China
2020-04-28,instagram,477,477,159.82,Germany
2020-04-28,instagram,392,392,148.2,UK
2020-04-29,facebook,307,307,142.02,UK
2020-04-29,instagram,340,340,145.3,Brazil
2020-04-29,instagram,353,353,133.67,US
2020-04-30,facebook,249,249,124.74,Danmark
2020-04-30,google,195,195,32.05,India
2020-04-30,google,174,174,32.64,US
2020-04-30,instagram,375,375,145.3,US
2020-05-01,facebook,327,327,142.02,US
2020-05-01,instagram,452,452,172.9,Brazil
2020-05-01,instagram,408,408,139.48,China
2020-05-01,instagram,379,379,146.75,US
2020-05-02,facebook,281,281,132.14,Brazil
2020-05-02,google,175,175,31.17,China
2020-05-02,google,147,147,24.7,Germany
2020-05-02,instagram,494,494,146.75,Brazil
2020-05-02,instagram,392,392,142.39,Canada
2020-05-03,facebook,278,278,106.21,Canada
2020-05-03,facebook,258,258,145.73,US
2020-05-04,instagram,340,340,155.46,Argentina
2020-05-04,instagram,400,400,165.64,UK
2020-05-05,google,203,203,33.81,Brazil
2020-05-05,google,150,150,26.47,France
2020-05-05,instagram,472,472,133.67,Brazil
2020-05-05,instagram,461,461,132.22,Danmark
2020-05-06,instagram,435,435,133.67,US
2020-05-07,instagram,477,477,119.14,China
2020-05-08,facebook,234,234,123.5,China
2020-05-08,facebook,310,310,129.67,US
2020-05-08,instagram,340,340,149.65,India
2020-05-09,google,171,171,31.17,Argentina
2020-05-09,instagram,435,435,143.84,Argentina
2020-05-09,instagram,388,388,159.82,China
2020-05-09,instagram,408,408,117.69,France
2020-05-09,instagram,477,477,120.59,Sweden
2020-05-10,facebook,272,272,132.14,China
2020-05-10,facebook,261,261,113.62,India
2020-05-10,facebook,310,310,135.85,Spain
2020-05-11,google,159,159,31.46,France
2020-05-11,instagram,392,392,159.82,China
2020-05-11,instagram,421,421,164.18,US
2020-05-12,facebook,234,234,100.04,Canada
2020-05-12,facebook,258,258,106.21,Danmark
2020-05-12,instagram,400,400,158.37,UK
2020-05-13,facebook,266,266,124.74,China
2020-05-13,instagram,430,430,162.73,Brazil
2020-05-13,instagram,388,388,154.01,India
2020-05-14,facebook,316,316,113.62,Germany
2020-05-14,facebook,339,339,103.74,UK
2020-05-14,instagram,465,465,168.54,UK
2020-05-15,facebook,278,278,144.49,Argentina
2020-05-15,google,162,162,30.58,Brazil
2020-05-15,instagram,404,404,117.69,Canada
2020-05-15,instagram,384,384,127.86,India
2020-05-16,facebook,234,234,111.15,US
2020-05-16,instagram,498,498,162.73,UK
2020-05-17,facebook,333,333,144.49,Spain
2020-05-17,facebook,234,234,118.56,US
2020-05-17,google,155,155,24.11,Canada
2020-05-17,google,181,181,34.7,India
2020-05-17,instagram,469,469,133.67,China
2020-05-17,instagram,404,404,155.46,India
2020-05-19,facebook,263,263,134.61,UK
2020-05-19,google,377,377,64.69,China
2020-05-19,instagram,426,426,148.2,China
2020-05-20,facebook,339,339,111.15,Sweden
2020-05-20,google,187,187,24.7,China
2020-05-20,google,352,352,60.88,India
2020-05-21,facebook,316,316,142.02,Canada
2020-05-21,facebook,261,261,123.5,India
2020-05-21,google,187,187,27.05,US
