date,city,ad_channel,cost,number_of_clients
2023-09-02,Санкт-Петербург,youtube,2375.77,79
2023-09-02,Москва,facebook,225.62,88
2023-09-03,Омск,youtube,3609.41,98
2023-09-04,Санкт-Петербург,tv,1686.5,54
2023-09-05,Омск,tv,1869.95,45
2023-09-05,Санкт-Петербург,youtube,1521.45,93
2023-09-04,Москва,facebook,1867.03,59
2023-09-04,Москва,influencers,846.71,75
2023-09-03,Казань,google,4907.25,50
2023-09-03,Москва,influencers,4707.19,91
2023-09-04,Москва,youtube,4472.12,97
2023-09-03,Москва,influencers,2300.72,75
2023-09-02,Москва,google,2312.48,33
2023-09-01,Екатеринбург,instagram,1733.5,52
2023-09-02,Уфа,tv,1476.09,19
2023-09-01,Челябинск,facebook,3809.41,45
2023-09-05,Москва,facebook,2760.64,63
2023-09-05,Москва,facebook,2919.07,16
2023-09-02,Уфа,influencers,2535.37,11
2023-09-04,Москва,instagram,1868.55,87
2023-09-04,Санкт-Петербург,google,2857.92,72
2023-09-01,Санкт-Петербург,facebook,4843.41,13
2023-09-04,Москва,influencers,175.15,83
2023-09-04,Санкт-Петербург,google,3601.64,59
2023-09-01,Санкт-Петербург,facebook,4587.17,79
2023-09-01,Санкт-Петербург,google,2006.65,18
2023-09-05,Казань,facebook,3558.12,61
2023-09-03,Москва,facebook,2426.47,67
2023-09-04,Москва,youtube,397.43,13
2023-09-04,Москва,youtube,4363.26,6
2023-09-03,Челябинск,instagram,1923.43,86
2023-09-05,Москва,influencers,3279.13,87
2023-09-01,Москва,tv,2846.92,25
2023-09-02,Омск,tv,2832.69,40
2023-09-05,Москва,google,4192.87,17
2023-09-03,Москва,instagram,3312.8,46
2023-09-05,Москва,google,1243.8,99
2023-09-03,Москва,google,2071.57,100
2023-09-02,Москва,google,569.18,92
2023-09-05,Екатеринбург,instagram,1318.3,74
2023-09-02,Москва,tv,3586.06,57
2023-09-01,Санкт-Петербург,youtube,2813.64,86
2023-09-02,Самара,youtube,1379.62,39
2023-09-05,Москва,influencers,4724.8,12
2023-09-02,Москва,tv,4100.28,26
2023-09-02,Уфа,facebook,2923.56,57
2023-09-01,Самара,instagram,1035.07,100
2023-09-02,Екатеринбург,facebook,161.33,9
2023-09-05,Санкт-Петербург,google,3453.99,40
2023-09-04,Санкт-Петербург,tv,3876.23,52
2023-09-03,Москва,instagram,443.68,96
2023-09-02,Москва,influencers,4061.32,25
2023-09-02,Москва,tv,868.2,6
2023-09-05,Челябинск,youtube,733.15,38
2023-09-01,Москва,tv,4654.5,47
2023-09-03,Омск,youtube,3778.77,98
2023-09-01,Москва,google,1264.23,64
2023-09-02,Москва,facebook,978.62,4
2023-09-02,Москва,youtube,3075.32,51
2023-09-04,Москва,instagram,1320.92,7
2023-09-02,Санкт-Петербург,facebook,2943.12,56
2023-09-05,Москва,facebook,4849.6,3
2023-09-02,Москва,tv,2074.35,29
2023-09-04,Москва,influencers,2827.29,91
2023-09-02,Екатеринбург,google,2126.96,32
2023-09-04,Санкт-Петербург,google,4790.83,5
2023-09-01,Екатеринбург,google,4411.89,6
2023-09-02,Москва,facebook,1124.97,2
2023-09-01,Москва,youtube,3301.34,91
2023-09-04,Нижний Новгород,influencers,3842.1,95
2023-09-05,Санкт-Петербург,facebook,3110.19,65
2023-09-02,Санкт-Петербург,google,140.96,62
2023-09-04,Москва,facebook,1319.81,10
2023-09-01,Москва,instagram,4544.42,35
2023-09-05,Санкт-Петербург,instagram,4607.69,65
2023-09-04,Челябинск,instagram,386.5,6
2023-09-01,Москва,facebook,3158.71,35
2023-09-05,Москва,facebook,2059.72,50
2023-09-01,Москва,instagram,4563.04,28
2023-09-01,Ростов-на-Дону,instagram,2171.37,3
2023-09-04,Москва,influencers,1485.35,83
2023-09-01,Санкт-Петербург,tv,3217.74,18
2023-09-01,Москва,google,1349.82,71
2023-09-01,Москва,youtube,3526.32,18
2023-09-05,Нижний Новгород,google,3974.83,19
2023-09-03,Омск,youtube,4714.24,65
2023-09-05,Челябинск,tv,1383.43,5
2023-09-03,Москва,youtube,3062.18,84
2023-09-02,Москва,facebook,2877.99,59
2023-09-03,Москва,facebook,4958.98,82
2023-09-05,Нижний Новгород,youtube,1643.77,12
2023-09-05,Санкт-Петербург,instagram,2135.83,97
2023-09-01,Челябинск,facebook,4467.67,90
2023-09-02,Санкт-Петербург,influencers,4199.61,26
2023-09-04,Санкт-Петербург,tv,1295.49,37
2023-09-03,Уфа,influencers,4586.88,8
2023-09-05,Москва,instagram,2464.12,97
2023-09-03,Санкт-Петербург,influencers,313.15,14
2023-09-04,Москва,youtube,4342.48,26
2023-09-03,Москва,facebook,338.89,26
2023-09-01,Москва,youtube,4874.57,78
2023-09-01,Москва,tv,735.9,28
2023-09-05,Санкт-Петербург,facebook,2097.26,63
2023-09-01,Екатеринбург,youtube,2535.0,32
2023-09-02,Москва,instagram,1307.72,40
2023-09-03,Москва,instagram,1539.64,29
2023-09-02,Москва,facebook,3080.95,98
2023-09-01,Москва,facebook,1510.89,26
2023-09-04,Москва,influencers,2128.87,83
2023-09-02,Санкт-Петербург,instagram,208.58,42
2023-09-03,Москва,youtube,1760.84,90
2023-09-04,Омск,tv,2024.51,63
2023-09-02,Санкт-Петербург,tv,2281.11,94
2023-09-03,Москва,influencers,1062.4,51
2023-09-02,Челябинск,google,1280.58,49
2023-09-04,Москва,youtube,855.76,86
2023-09-03,Санкт-Петербург,youtube,3754.52,30
2023-09-05,Ростов-на-Дону,google,1418.34,75
2023-09-04,Санкт-Петербург,facebook,2757.86,91
2023-09-04,Москва,tv,747.47,66
2023-09-02,Санкт-Петербург,google,4298.05,75
2023-09-04,Москва,influencers,2561.12,42
2023-09-03,Москва,facebook,4154.83,2
2023-09-02,Казань,instagram,1451.52,51
2023-09-03,Санкт-Петербург,youtube,2120.68,10
2023-09-02,Москва,facebook,509.63,8
2023-09-02,Москва,google,3532.26,12
2023-09-02,Санкт-Петербург,tv,3654.78,37
2023-09-04,Санкт-Петербург,youtube,4669.74,8
2023-09-05,Санкт-Петербург,youtube,4218.68,8
2023-09-05,Москва,google,2828.87,70
2023-09-01,Самара,facebook,589.66,50
2023-09-04,Москва,influencers,959.52,40
2023-09-04,Москва,influencers,2096.49,64
2023-09-04,Екатеринбург,tv,948.65,52
2023-09-01,Уфа,influencers,1855.53,76
2023-09-04,Москва,instagram,3875.21,48
2023-09-01,Омск,facebook,2035.38,29
2023-09-05,Санкт-Петербург,instagram,4722.86,54
2023-09-02,Москва,facebook,677.26,97
2023-09-02,Челябинск,youtube,1487.05,20
2023-09-04,Москва,youtube,1385.73,71
2023-09-02,Санкт-Петербург,youtube,1870.58,21
2023-09-04,Москва,tv,3480.77,93
2023-09-02,Москва,youtube,3008.12,39
2023-09-01,Самара,instagram,4445.63,68
2023-09-05,Москва,instagram,1887.61,3
2023-09-02,Москва,tv,3676.12,1
2023-09-05,Москва,influencers,2797.12,90
2023-09-04,Москва,instagram,217.72,99
2023-09-02,Москва,instagram,1052.96,95
2023-09-04,Москва,instagram,3316.6,17
2023-09-01,Казань,facebook,3016.78,30
2023-09-03,Москва,influencers,4947.76,33
2023-09-03,Омск,tv,3837.51,69
2023-09-03,Москва,youtube,1108.8,73
2023-09-03,Москва,tv,1931.61,17
2023-09-04,Москва,youtube,1221.1,23
2023-09-03,Самара,influencers,1538.09,28
2023-09-05,Москва,google,3792.7,95
2023-09-02,Санкт-Петербург,facebook,4446.95,45
2023-09-01,Санкт-Петербург,tv,1413.27,77
2023-09-03,Екатеринбург,google,1293.27,21
2023-09-02,Уфа,facebook,4803.59,58
2023-09-02,Санкт-Петербург,google,3685.05,75
2023-09-01,Москва,facebook,1736.02,18
2023-09-04,Москва,instagram,1182.53,7
2023-09-02,Санкт-Петербург,influencers,4322.89,3
2023-09-05,Москва,influencers,1947.06,62
2023-09-03,Санкт-Петербург,facebook,3016.71,92
2023-09-01,Москва,facebook,1193.07,41
2023-09-01,Москва,tv,911.41,68
2023-09-04,Санкт-Петербург,tv,2247.78,47
2023-09-04,Москва,tv,4532.71,46
2023-09-03,Санкт-Петербург,tv,3707.89,75
2023-09-01,Москва,influencers,3170.79,63
2023-09-02,Санкт-Петербург,google,3975.9,100
2023-09-01,Санкт-Петербург,tv,1258.45,23
2023-09-02,Санкт-Петербург,youtube,109.02,15
2023-09-01,Москва,google,4148.61,16
2023-09-01,Нижний Новгород,facebook,3695.81,86
2023-09-04,Москва,influencers,3080.71,76
2023-09-01,Москва,tv,119.84,13
2023-09-04,Москва,facebook,156.41,20
2023-09-02,Москва,facebook,4099.85,94
2023-09-02,Санкт-Петербург,facebook,795.98,2
2023-09-01,Москва,instagram,3358.73,83
2023-09-01,Санкт-Петербург,google,1974.48,46
2023-09-02,Санкт-Петербург,influencers,1084.77,1
2023-09-03,Казань,influencers,4782.5,96
2023-09-02,Санкт-Петербург,google,3699.58,54
2023-09-01,Санкт-Петербург,google,3361.02,84
2023-09-01,Санкт-Петербург,youtube,4263.06,88
2023-09-05,Ростов-на-Дону,tv,4494.58,47
2023-09-02,Казань,influencers,2589.64,55
2023-09-01,Санкт-Петербург,facebook,4954.98,89
2023-09-02,Москва,tv,4753.19,17
2023-09-03,Москва,facebook,1837.33,24
2023-09-03,Москва,youtube,4935.88,77
2023-09-01,Самара,instagram,106.77,67
2023-09-03,Санкт-Петербург,instagram,2172.61,71
2023-09-04,Санкт-Петербург,instagram,3940.37,17
2023-09-01,Москва,instagram,1133.6,23
2023-09-04,Санкт-Петербург,youtube,4908.72,23
2023-09-05,Москва,tv,3043.0,50
2023-09-04,Екатеринбург,instagram,843.35,51
2023-09-05,Москва,tv,3062.87,12
2023-09-04,Казань,instagram,2064.95,61
2023-09-02,Самара,google,2532.05,58
2023-09-01,Москва,youtube,2776.2,1
2023-09-01,Москва,influencers,626.66,100
2023-09-03,Санкт-Петербург,facebook,3390.32,59
2023-09-05,Москва,google,4417.84,26
2023-09-04,Москва,google,793.14,84
2023-09-02,Санкт-Петербург,youtube,940.82,68
2023-09-02,Санкт-Петербург,instagram,1022.05,46
2023-09-03,Санкт-Петербург,facebook,4878.43,53
2023-09-03,Москва,facebook,4009.3,40
2023-09-01,Москва,google,548.15,61
2023-09-04,Москва,youtube,362.72,34
2023-09-01,Казань,google,892.12,90
2023-09-05,Москва,influencers,2870.74,14
2023-09-05,Москва,google,1997.63,4
2023-09-02,Москва,youtube,809.69,98
2023-09-03,Москва,youtube,2110.39,7
2023-09-05,Москва,instagram,3325.72,37
2023-09-04,Москва,influencers,349.12,26
2023-09-03,Москва,youtube,4959.44,79
2023-09-03,Москва,google,890.38,35
2023-09-02,Москва,influencers,1084.42,59
2023-09-05,Ростов-на-Дону,influencers,3973.73,29
2023-09-01,Москва,tv,3745.94,10
2023-09-05,Москва,tv,58.75,73
2023-09-02,Казань,facebook,2000.03,91
2023-09-02,Москва,tv,4237.91,46
2023-09-02,Санкт-Петербург,google,4194.94,81
2023-09-02,Санкт-Петербург,youtube,1149.39,20
2023-09-03,Санкт-Петербург,youtube,2673.1,32
2023-09-01,Санкт-Петербург,instagram,4107.67,20
2023-09-02,Москва,tv,3876.89,100
2023-09-04,Санкт-Петербург,tv,139.51,40
2023-09-03,Ростов-на-Дону,facebook,2572.22,23
2023-09-01,Самара,youtube,227.12,21
2023-09-05,Москва,google,2765.69,97
2023-09-03,Новосибирск,instagram,3103.98,23
2023-09-02,Санкт-Петербург,youtube,4992.78,98
2023-09-02,Москва,youtube,1848.67,11
2023-09-04,Москва,influencers,1347.08,37
2023-09-04,Москва,google,1781.78,96
2023-09-05,Москва,youtube,2923.53,3
2023-09-05,Москва,youtube,4532.71,50
2023-09-03,Санкт-Петербург,tv,96.71,55
2023-09-04,Санкт-Петербург,google,481.21,8
2023-09-02,Москва,google,3449.18,4
2023-09-05,Санкт-Петербург,instagram,4818.46,59
2023-09-03,Ростов-на-Дону,facebook,1896.06,36
2023-09-03,Санкт-Петербург,instagram,2494.4,16
2023-09-03,Санкт-Петербург,youtube,1106.08,6
2023-09-04,Омск,facebook,2564.03,28
2023-09-02,Самара,facebook,4290.34,27
2023-09-03,Санкт-Петербург,facebook,3344.99,46
2023-09-02,Санкт-Петербург,facebook,2662.01,58
2023-09-03,Москва,google,731.47,2
2023-09-01,Санкт-Петербург,influencers,879.05,7
2023-09-03,Санкт-Петербург,youtube,1427.41,83
2023-09-02,Москва,facebook,4535.24,64
2023-09-01,Екатеринбург,google,676.53,81
2023-09-05,Москва,youtube,4716.26,95
2023-09-02,Москва,youtube,4986.02,88
2023-09-04,Москва,youtube,446.38,5
2023-09-04,Санкт-Петербург,instagram,478.87,47
2023-09-04,Санкт-Петербург,influencers,2775.11,33
2023-09-04,Санкт-Петербург,influencers,2287.27,58
2023-09-01,Санкт-Петербург,tv,1870.8,82
2023-09-05,Москва,tv,1071.16,2
2023-09-01,Москва,google,745.55,56
2023-09-04,Екатеринбург,google,1350.41,96
2023-09-04,Самара,influencers,4654.27,20
2023-09-04,Санкт-Петербург,tv,4432.09,49
2023-09-02,Москва,instagram,4159.87,76
2023-09-05,Москва,youtube,2134.13,64
2023-09-05,Санкт-Петербург,google,3473.73,23
2023-09-04,Санкт-Петербург,youtube,3659.98,37
2023-09-01,Челябинск,facebook,3728.3,54
2023-09-01,Санкт-Петербург,facebook,1909.84,25
2023-09-02,Москва,instagram,1874.11,34
2023-09-03,Москва,influencers,1136.88,56
2023-09-03,Москва,youtube,516.73,41
2023-09-01,Москва,influencers,3512.75,24
2023-09-03,Санкт-Петербург,tv,4312.93,25
2023-09-05,Санкт-Петербург,instagram,56.87,16
2023-09-03,Москва,instagram,240.73,16
2023-09-03,Санкт-Петербург,tv,4074.69,35
2023-09-03,Омск,google,4938.55,26
2023-09-04,Санкт-Петербург,youtube,2567.21,92
2023-09-05,Москва,google,2311.55,54
2023-09-04,Москва,youtube,2583.74,32
2023-09-04,Москва,facebook,2470.12,13
2023-09-01,Москва,instagram,310.71,82
2023-09-05,Санкт-Петербург,google,4939.39,49
2023-09-05,Казань,facebook,3451.69,32
2023-09-05,Москва,influencers,4497.72,5
2023-09-01,Москва,google,983.19,2
2023-09-03,Москва,google,2302.8,98
2023-09-04,Москва,tv,4442.8,69
2023-09-05,Москва,instagram,709.41,99
2023-09-05,Москва,tv,1651.36,59
2023-09-01,Москва,google,3648.11,43
2023-09-01,Санкт-Петербург,youtube,4986.71,47
2023-09-03,Москва,google,2990.11,14
2023-09-02,Москва,tv,3130.24,75
2023-09-03,Москва,youtube,3677.61,31
2023-09-04,Москва,youtube,4915.55,10
2023-09-04,Москва,instagram,1320.01,52
2023-09-04,Новосибирск,influencers,1118.86,1
2023-09-05,Казань,tv,1146.06,41
2023-09-05,Санкт-Петербург,influencers,739.84,20
2023-09-01,Москва,influencers,3245.38,71
2023-09-02,Санкт-Петербург,google,4047.2,64
2023-09-03,Москва,google,1660.75,86
2023-09-04,Санкт-Петербург,instagram,4640.53,79
2023-09-04,Москва,facebook,2879.26,88
2023-09-02,Москва,google,2205.3,28
2023-09-01,Санкт-Петербург,instagram,2670.44,85
2023-09-03,Санкт-Петербург,tv,2831.75,72
2023-09-01,Москва,youtube,2035.59,56
2023-09-02,Москва,google,2792.33,21
2023-09-03,Москва,facebook,4503.47,87
2023-09-01,Москва,google,2082.44,18
2023-09-04,Москва,youtube,3603.38,37
2023-09-04,Санкт-Петербург,youtube,1668.63,1
2023-09-02,Москва,instagram,2532.62,27
2023-09-03,Москва,influencers,1453.94,9
